Date,Satellite Latitude,Satellite Longitude,Satellite NO2,Ground Latitude,Ground Longitude,Station Name,City,Ground NO2,Ground PM2.5,Ground PM10,Ground NO,Ground SO2,Ground CO,NDVI,Population Density,Distance (km)
01-06-2024,25.874638,85.918816,1.6162998e-05,25.8712,85.9395,DM Office_Kasipur  Samastipur - BSPCB ,Samastipur,3.64,35.04,105.95,2.13,46.7,1.85,0.22046815,6,2.1077571017071866
01-06-2024,26.020473,76.32827,1.03297825e-05,26.0188,76.3517,Sahu Nagar  Sawai Madhopur - RSPCB ,Sawai Madhopur,10.33,13.54,76.28,1.46,2.21,0.32,0.14461195,4,2.3526803665405103
01-06-2024,26.03086,76.36612,9.968917e-06,26.0188,76.3517,Sahu Nagar  Sawai Madhopur - RSPCB ,Sawai Madhopur,10.33,13.54,76.28,1.46,2.21,0.32,0.12025192,5,1.9668679886984188
01-06-2024,26.034145,91.81648,1.12147045e-05,26.024,91.8369,Central Academy for SFS  Byrnihat - PCBA ,Byrnihat,10.27,45.11,79.14,7.63,23.08,0.19,0.22771294,5,2.3325498791576664
01-06-2024,26.040678,84.01919,1.5353868e-05,26.0319,84.0007,Chitragupta Nagar  Siwan - BSPCB ,Siwan,7.32,43.45,68.65,1.16,20.4,3.61,0.15590322,6,2.090575929772143
01-06-2024,26.138592,87.45855,1.1121429e-05,26.1484,87.4788,Kharahiya Basti  Araria - BSPCB ,Araria,5.84,27.72,56.45,3.34,11.43,0.48,0.13951819,6,2.298052042668281
01-06-2024,26.18029,91.70994,1.1558186e-05,26.1878,91.6917,IITG  Guwahati - PCBA ,Guwahati,0.59,16.46,37.62,0.39,10.41,0.18,0.17752382,5,2.004166514087596
01-06-2024,26.184183,75.781265,9.494375e-06,26.1769,75.7844,Shastri Nagar  Tonk - RSPCB ,Tonk,6.76,21.2,59.15,0.91,6.84,0.36,0.22318348,5,0.8656107391872849
01-06-2024,26.187368,72.9653,8.801292e-06,26.2023,72.9795,Jhalamand  Jodhpur - RSPCB ,Jodhpur,4.89,19.12,77.73,0.96,2.38,0.22,0.15877277,5,2.1797420131030085
01-06-2024,26.197342,91.71925,1.3576944e-05,26.1834,91.744,Pan Bazaar  Guwahati - PCBA ,Guwahati,0.73,13.73,,5.79,31.61,0.48,0.059261873,5,2.916529603884895
01-06-2024,26.218365,78.16781,1.9418352e-05,26.2184,78.1794,Phool Bagh  Gwalior - Mondelez Ind. Food ,Gwalior,3.47,74.97,112.43,11.35,22.69,1.7,0.18264177,5,1.158216969186874
01-06-2024,26.22628,78.20298,1.854173e-05,26.2247,78.1812,City Center  Gwalior - MPPCB ,Gwalior,6.56,33.2,77.99,1.97,15.71,0.86,0.14123073,5,2.1834125273005283
01-06-2024,26.296343,87.79815,1.2166458e-05,26.307793,87.776337,SDM Office_Khagra  Kishanganj - BSPCB ,Kishanganj,24.54,17.27,67.18,11.38,4.84,0.1,0.1921267,6,2.5207275701174425
01-06-2024,26.430613,80.29065,2.1833359e-05,26.4235,80.2961,FTI Kidwai Nagar  Kanpur - UPPCB ,Kanpur,17.33,52.36,150.69,1.22,10.33,0.74,0.086571515,6,0.9574090758172624
01-06-2024,26.529068,80.26631,1.1856423e-05,26.5198,80.2544,NSI Kalyanpur  Kanpur - UPPCB ,Kanpur,12.4,56.87,156.93,1.5,15.93,0.95,0.26302066,6,1.5695680339615992
01-06-2024,26.677744,77.89542,2.3214257e-05,26.6884,77.872,Raja Ganj  Dholpur - RSPCB ,Dholpur,13.47,33.45,161.16,0.95,10.09,0.26,0.16529547,5,2.61298374069475
01-06-2024,26.82223,75.97676,2.4162806e-05,26.8104,75.9748,RIICO Sitapura  Jaipur - RSPCB ,Jaipur,24.78,31.44,148.31,4.75,7.2,0.79,0.14159553,5,1.325175600553161
01-06-2024,26.836418,80.906425,1.5370902e-05,26.834,80.9077,Talkatora District Industries Center  Lucknow - CPCB ,Lucknow,34.6,87.71,181.81,8.0,7.79,0.53,0.1896381,6,0.2963795267925655
01-06-2024,26.842361,80.9458,1.7556558e-05,26.8476,80.9354,Lalbagh  Lucknow - CPCB ,Lucknow,21.15,62.37,162.11,6.16,5.27,1.74,0.14021672,6,1.1855054956344258
01-06-2024,26.848288,80.985306,1.4893171e-05,26.85,81.0095,Gomti Nagar  Lucknow - UPPCB ,Lucknow,8.53,44.58,84.23,3.06,8.41,0.85,0.21095356,6,2.412039489183163
01-06-2024,26.85419,81.024956,1.4168593e-05,26.8665,81.0167,Kukrail Picnic Spot-1  Lucknow - UPPCB ,Lucknow,10.53,40.25,81.33,6.87,27.57,0.44,0.14025049,6,1.5917130435955238
01-06-2024,26.876871,75.7937,1.2643749e-05,26.8823,75.8063,Mansarovar Sector-12  Jaipur - RSPCB ,Jaipur,15.49,23.78,148.93,2.94,4.0,0.37,0.16691026,6,1.3889596506341373
01-06-2024,26.887817,75.8326,1.4774564e-05,26.8823,75.8063,Mansarovar Sector-12  Jaipur - RSPCB ,Jaipur,15.49,23.78,148.93,2.94,4.0,0.37,0.18197654,6,2.6836024539636583
01-06-2024,26.898388,70.932655,6.4551173e-06,26.9122,70.9201,Sadar Bazar  Jaisalmer - RSPCB ,Jaisalmer,9.03,29.66,153.81,1.34,2.88,0.59,0.076740816,3,1.9742323474719203
01-06-2024,26.915579,76.31891,2.4109384e-05,26.9173,76.3314,Khatikan Mohalla  Dausa - RSPCB ,Dausa,16.1,33.03,146.72,5.12,5.12,0.86,0.13875929,5,1.2551782839389942
01-06-2024,26.925621,76.35645,2.7115626e-05,26.9173,76.3314,Khatikan Mohalla  Dausa - RSPCB ,Dausa,16.1,33.03,146.72,5.12,5.12,0.86,0.12106578,5,2.6533941142257507
01-06-2024,26.925879,75.77956,1.0517227e-05,26.9196,75.7967,Adarsh Nagar  Jaipur - RSPCB ,Jaipur,22.4,52.41,112.21,6.98,13.19,0.77,0.104831904,6,1.839067268417655
01-06-2024,26.936827,75.818474,1.52324e-05,26.9267,75.8214,Police Commissionerate  Jaipur - RSPCB ,Jaipur,19.77,54.41,148.64,9.17,18.25,0.75,0.05211999,6,1.159114186773652
01-06-2024,26.986282,94.65254,8.433017e-06,26.9843,94.6378,Girls College  Sivasagar - PCBA ,Sivasagar,10.92,22.84,43.84,2.46,6.69,0.18,0.18309455,5,1.4795963417297655
01-06-2024,27.15436,78.40474,1.2562111e-05,27.1506,78.4015,Vibhab Nagar  Firozabad - UPPCB ,Firozabad,10.96,48.48,113.63,8.32,9.57,0.36,0.16358091,6,0.5260406111922855
01-06-2024,27.175858,78.024475,1.8376792e-05,27.1746,78.042,Shahjahan Garden  Agra - UPPCB ,Agra,14.49,29.35,117.51,5.31,50.5,0.51,0.06267247,5,1.7423227562675525
01-06-2024,27.183695,78.059906,1.6348427e-05,27.1746,78.042,Shahjahan Garden  Agra - UPPCB ,Agra,14.49,29.35,117.51,5.31,50.5,0.51,0.1750173,5,2.0406471023270125
01-06-2024,27.201258,77.90493,1.7118708e-05,27.2046,77.925,Manoharpur  Agra - UPPCB ,Agra,28.16,32.91,40.3,4.24,20.5,0.27,0.13710313,5,2.0226459991383203
01-06-2024,27.209206,77.9404,1.8210738e-05,27.2038,77.9377,Rohta  Agra - UPPCB ,Agra,5.41,22.68,44.7,4.6,4.46,0.18,0.10393083,6,0.6560345286644844
01-06-2024,27.209496,77.48687,1.752998e-05,27.2176,77.4901,Krishna Nagar  Bharatpur - RSPCB ,Bharatpur,17.14,49.65,101.07,4.48,3.49,0.62,0.14591597,5,0.9532874945163368
01-06-2024,27.211166,73.74828,8.519014e-06,27.1995,73.7415,Karni Colony  Nagaur - RSPCB ,Nagaur,10.47,32.51,137.32,1.48,12.47,0.17,0.090064235,4,1.4567806525816247
01-06-2024,27.21712,77.97585,1.8421293e-05,27.213,77.9622,Sector-3B Avas Vikas Colony  Agra - UPPCB ,Agra,37.73,17.44,74.69,10.72,12.63,0.38,0.13744396,6,1.4272260135385046
01-06-2024,27.253155,84.15749,9.447978e-06,27.2502,84.1356,Forest Rest House  Manguraha - BSPCB ,Manguraha,19.14,22.0,80.5,0.28,3.85,1.33,0.13468759,5,2.19242075538604
01-06-2024,27.343737,88.637596,7.988715e-06,27.3315,88.6138,Zero Point GICI  Gangtok - SSPCB ,Gangtok,2.37,,16.85,2.0,9.05,0.21,0.31481925,5,2.7172806005322188
01-06-2024,27.570179,77.69195,2.3362914e-05,27.5843,77.6995,Omex Eternity  Vrindavan - UPPCB ,Vrindavan,9.7,32.38,,2.4,37.17,0.83,0.1375475,6,1.7333031092996147
01-06-2024,27.91374,74.96952,1.287742e-05,27.9124,74.9721,Subash Chowk  Churu - RSPCB ,Churu,10.12,36.16,156.02,0.7,3.93,0.24,0.11308288,5,0.294203032907986
01-06-2024,28.024338,76.95463,2.2398697e-05,28.0281,76.9528,Shastri Nagar  Narnaul - HSPCB ,Narnaul,41.65,23.62,39.37,19.22,23.59,0.38,0.11328236,5,0.4540862892657223
01-06-2024,28.13914,75.3828,2.2110135e-05,28.1306,75.396,Indra Nagar  Jhunjhunu - RSPCB ,Jhunjhunu,13.29,61.06,166.18,1.02,4.52,0.43,0.074272096,5,1.6053915458104346
01-06-2024,28.269672,76.8859,3.8505557e-05,28.2833,76.8819,Sector-2 IMT  Manesar - HSPCB ,Manesar,16.66,54.21,89.46,14.72,7.38,0.48,0.11317704,6,1.5604613623972972
01-06-2024,28.31483,77.29748,4.4436267e-05,28.3005,77.3163,New Industrial Town  Faridabad - HSPCB ,Faridabad,7.35,134.93,297.97,12.26,8.42,0.15,0.12975155,6,2.435036193344543
01-06-2024,28.318735,76.872116,1.7229206e-05,28.3093,76.868,Municipal Corporation Office  Dharuhera -  HSPCB ,Dharuhera,61.91,80.31,119.88,59.31,6.76,0.7,0.11734694,5,1.1208464264710454
01-06-2024,28.32314,77.33346,3.0223706e-05,28.315,77.3441,Nathu Colony  Ballabgarh - HSPCB ,Ballabgarh,10.01,104.94,248.86,6.04,32.98,0.64,0.13281563,5,1.3793618986127825
01-06-2024,28.363914,77.28386,3.0667677e-05,28.351,77.2995,Sector- 16A  Faridabad - HSPCB ,Faridabad,7.13,52.81,,25.3,19.72,1.05,0.123843625,6,2.09743940916568
01-06-2024,28.372225,77.319855,2.1419864e-05,28.3726,77.322,Sector 30  Faridabad - HSPCB ,Faridabad,2.96,100.61,130.51,49.72,4.24,0.42,0.1260023,6,0.2143244022013057
01-06-2024,28.383596,79.41178,2.2327591e-05,28.3796,79.4248,Rajendra Nagar  Bareilly - UPPCB ,Bareilly,1.8,15.19,84.9,10.14,38.6,0.35,0.044994377,6,1.3507910159171792
01-06-2024,28.390163,79.448944,2.4945046e-05,28.3796,79.4248,Rajendra Nagar  Bareilly - UPPCB ,Bareilly,1.8,15.19,84.9,10.14,38.6,0.35,0.15978764,6,2.6400895983637
01-06-2024,28.411331,77.03991,1.9919655e-05,28.4209,77.0653,Teri Gram  Gurugram - HSPCB ,Gurugram,24.63,102.72,178.67,24.32,4.75,0.25,0.15687712,6,2.7043565313969937
01-06-2024,28.419899,77.07611,1.977951e-05,28.4209,77.0653,Teri Gram  Gurugram - HSPCB ,Gurugram,24.63,102.72,178.67,24.32,4.75,0.25,0.14756736,6,1.0649307368425864
01-06-2024,28.421314,77.30626,2.2172273e-05,28.408,77.3195,Sector 11  Faridabad - HSPCB ,Faridabad,24.88,111.45,243.34,20.07,5.35,0.81,0.07110532,6,1.9647349761428388
01-06-2024,28.428425,77.11228,1.5281446e-05,28.4235,77.1396,NISE Gwal Pahari  Gurugram - IMD ,Gurugram,40.52,58.98,230.03,30.88,,2.9,0.12852035,6,2.731690649602763
01-06-2024,28.436907,77.148415,1.7510638e-05,28.4235,77.1396,NISE Gwal Pahari  Gurugram - IMD ,Gurugram,40.52,58.98,230.03,30.88,,2.9,0.18685353,6,1.7185868908878164
01-06-2024,28.460426,77.02623,1.8948953e-05,28.4639,77.0317,Vikas Sadan  Gurugram - HSPCB ,Gurugram,11.65,60.69,,23.4,22.14,2.83,0.11773363,6,0.6597254319634521
01-06-2024,28.462267,77.48602,3.0771254e-05,28.4748,77.5086,Knowledge Park - III  Greater Noida - UPPCB ,Greater Noida,70.49,68.07,337.27,8.51,15.73,1.47,0.15335722,5,2.6113770311012305
01-06-2024,28.47034,77.52192,3.4298897e-05,28.4748,77.5086,Knowledge Park - III  Greater Noida - UPPCB ,Greater Noida,70.49,68.07,337.27,8.51,15.73,1.47,0.16850795,5,1.3949310851458712
01-06-2024,28.48601,77.13479,2.0576037e-05,28.4728,77.1571,Aya Nagar  Delhi - IMD ,Delhi,11.58,47.41,204.79,23.22,,2.63,0.2080066,6,2.6298549022288413
01-06-2024,28.53603,77.35115,2.2877717e-05,28.5454,77.3697,Sector - 125  Noida - UPPCB ,Noida,74.55,54.49,277.67,12.43,5.57,0.71,0.20278214,6,2.091450113383034
01-06-2024,28.544224,77.38713,2.7271033e-05,28.5454,77.3697,Sector - 125  Noida - UPPCB ,Noida,74.55,54.49,277.67,12.43,5.57,0.71,0.09497106,6,1.710719357495777
01-06-2024,28.55191,77.19336,1.9484649e-05,28.5637,77.2095,Dr. Karni Singh Shooting Range  Delhi - DPCC ,Delhi,42.25,54.15,240.34,8.23,14.23,0.74,0.10618072,6,2.0497812149283616
01-06-2024,28.558563,76.99875,1.5840433e-05,28.5604,77.0214,NSIT Dwarka  Delhi - CPCB ,Delhi,46.54,153.06,252.83,25.67,9.6,0.92,0.1372985,6,2.2256150284927845
01-06-2024,28.560268,77.22945,2.308406e-05,28.5702,77.2161,Sirifort  Delhi - CPCB ,Delhi,32.03,61.39,272.2,40.23,34.72,0.89,0.1584214,6,1.7081711619923687
01-06-2024,28.567139,77.035,1.5751553e-05,28.5604,77.0214,NSIT Dwarka  Delhi - CPCB ,Delhi,46.54,153.06,252.83,25.67,9.6,0.92,0.06827059,6,1.5259649313599315
01-06-2024,28.568586,77.26551,2.1901198e-05,28.5674,77.2487,CRRI Mathura Road  Delhi - IMD ,Delhi,18.26,61.15,264.97,14.78,,1.07,0.16729659,6,1.6499560615491058
01-06-2024,28.576864,77.30155,2.2461976e-05,28.575,77.3067,Patparganj  Delhi - DPCC ,Delhi,62.8,81.14,307.78,24.96,4.87,0.94,0.19554776,6,0.5445520291651419
01-06-2024,28.5851,77.33757,2.37248e-05,28.5747,77.3455,Sector-116  Noida - UPPCB ,Noida,68.5,57.53,319.79,0.96,16.46,1.3,0.11784888,6,1.3893846702578792
01-06-2024,28.60101,77.17969,2.1678654e-05,28.6149,77.201,Pusa  Delhi - DPCC ,Delhi,67.69,42.53,336.15,36.22,8.65,0.85,0.16300884,6,2.591088889667339
01-06-2024,28.60937,77.2158,2.5197185e-05,28.6139,77.2232,Mandir Marg  Delhi - DPCC ,Delhi,72.45,47.94,202.74,25.16,11.87,0.72,0.17832643,6,0.8808186744365719
01-06-2024,28.61769,77.25188,2.3908979e-05,28.6249,77.231,ITO  Delhi - CPCB ,Delhi,48.54,105.39,155.66,8.2,4.85,0.88,0.20972654,6,2.1926852802679
01-06-2024,28.64169,77.129875,3.223763e-05,28.6455,77.141,Punjabi Bagh  Delhi - DPCC ,Delhi,32.22,66.65,292.48,7.44,14.89,0.79,0.093445934,6,1.1667939844244704
01-06-2024,28.642405,77.35998,3.42006e-05,28.6298,77.3649,Sector - 62  Noida - IMD ,Noida,10.28,63.35,305.32,48.48,,0.71,0.10910272,6,1.4775190675825345
01-06-2024,28.650095,77.16602,3.9673247e-05,28.6493,77.1425,Shadipur  Delhi - CPCB ,Delhi,106.04,246.57,428.88,66.7,21.0,1.03,0.18810333,6,2.3011346943541926
01-06-2024,28.650562,77.39598,5.0578543e-05,28.6627,77.3733,Vasundhara  Ghaziabad - UPPCB ,Ghaziabad,48.1,33.49,209.64,20.58,17.67,0.87,0.06304857,6,2.5933748465825346
01-06-2024,28.682327,77.08,2.0346433e-05,28.6967,77.063,Mundka  Delhi - DPCC ,Delhi,63.58,78.37,366.63,26.92,14.44,1.2,0.10467626,6,2.301685926031118
01-06-2024,28.6833,77.310356,4.4068685e-05,28.6941,77.2844,IHBAS  Dilshad Garden  Delhi - CPCB ,Delhi,20.84,95.93,202.66,38.57,16.48,0.62,0.11963957,6,2.804889967174273
01-06-2024,28.690777,77.11619,3.700609e-05,28.7025,77.1046,Alipur  Delhi - DPCC ,Delhi,17.49,58.41,318.19,5.82,17.56,1.01,0.17819782,6,1.7236240349826897
01-06-2024,28.699184,77.15235,4.7741774e-05,28.7041,77.1492,DTU  Delhi - CPCB ,Delhi,30.11,138.23,384.78,25.52,34.62,0.56,0.09693098,6,0.625781434750305
01-06-2024,28.70578,76.9575,1.3975993e-05,28.6992,76.9572,Arya Nagar  Bahadurgarh - HSPCB ,Bahadurgarh,18.03,89.36,224.53,9.0,26.53,1.98,0.17631708,5,0.7298561006948151
01-06-2024,28.70755,77.18849,5.3978478e-05,28.7072,77.1823,Ashok Vihar  Delhi - DPCC ,Delhi,37.51,43.67,300.64,8.12,19.24,0.99,0.099806376,6,0.6060803608018125
01-06-2024,28.730068,77.755356,2.1145399e-05,28.7428,77.7632,Anand Vihar  Hapur - UPPCB ,Hapur,51.77,62.6,276.1,8.45,13.84,1.13,0.09566334,6,1.605722775813761
01-06-2024,28.737822,77.79127,2.2212991e-05,28.7428,77.7632,Anand Vihar  Hapur - UPPCB ,Hapur,51.77,62.6,276.1,8.45,13.84,1.13,0.09758135,6,2.796875135673256
01-06-2024,28.77512,75.57571,9.898386e-06,28.7833,75.5562,H.B. Colony  Bhiwani - HSPCB ,Bhiwani,6.48,69.03,128.05,6.74,5.84,0.97,0.10737502,4,2.1097831807849974
01-06-2024,28.780443,77.052574,2.034626e-05,28.7866,77.0707,Narela  Delhi - DPCC ,Delhi,23.65,66.47,328.39,9.22,26.37,0.73,0.1753836,6,1.896842841891916
01-06-2024,28.788897,77.0888,2.1584246e-05,28.7871,77.0945,Bawana  Delhi - DPCC ,Delhi,29.34,88.49,314.16,4.21,26.92,1.01,0.21210118,6,0.5910955817889731
01-06-2024,28.829905,78.7565,1.7260874e-05,28.8369,78.7633,Buddhi Vihar  Moradabad - UPPCB ,Moradabad,18.44,45.32,167.68,7.52,7.09,0.57,0.10514471,6,1.020528316898761
01-06-2024,28.928724,77.242195,2.1003172e-05,28.9432,77.2145,Sardar Patel Inter College  Baghpat - UPPCB ,Baghpat,39.54,86.57,320.45,3.0,48.05,1.33,0.19416785,6,3.1409380399929114
01-06-2024,28.975622,77.68823,2.2106404e-05,28.978,77.7016,Jai Bhim Nagar  Meerut - UPPCB ,Meerut,28.74,112.54,416.67,1.26,7.51,0.88,0.02831427,6,1.329437344288305
01-06-2024,28.983383,77.724236,2.13383e-05,28.9913,77.7064,Ganga Nagar  Meerut - UPPCB ,Meerut,31.63,59.38,285.99,3.62,17.34,0.64,0.17725638,6,1.947070404534714
01-06-2024,29.03249,77.7108,1.7276376e-05,29.0356,77.7151,Pallavpuram Phase 2  Meerut - UPPCB ,Meerut,22.24,52.22,239.73,4.97,30.39,0.77,0.1589223,6,0.5424518714518594
01-06-2024,29.386187,76.95986,4.4703997e-05,29.3976,76.9686,Sector-18  Panipat - HSPCB ,Panipat,24.98,74.48,101.96,8.97,14.98,0.5,0.048777886,6,1.5231836082857622
01-06-2024,29.394583,76.99623,4.8626815e-05,29.3976,76.9686,Sector-18  Panipat - HSPCB ,Panipat,24.98,74.48,101.96,8.97,14.98,0.5,0.18484837,6,2.702677787254409
01-06-2024,29.520412,75.01312,1.2775538e-05,29.534,75.0327,F-Block  Sirsa - HSPCB ,Sirsa,8.6,79.29,130.59,11.78,4.18,1.24,0.14375472,5,2.423067798005737
01-06-2024,29.53154,75.05295,1.37948155e-05,29.534,75.0327,F-Block  Sirsa - HSPCB ,Sirsa,8.6,79.29,130.59,11.78,4.18,1.24,0.121808425,5,1.981783578723456
01-06-2024,29.587786,74.32437,1.3145262e-05,29.5821,74.3284,Housing Board  Hanumangarh - RSPCB ,Hanumangarh,5.25,58.71,261.4,0.41,13.21,0.99,0.054225244,5,0.7414083211337249
01-06-2024,29.942614,76.880264,1.812271e-05,29.9551,76.8533,Sector-7  Kurukshetra - HSPCB ,Kurukshetra,9.15,121.75,316.2,2.86,1.99,0.21,0.20811136,5,2.948095127986623
01-06-2024,30.138191,77.29002,3.2985903e-05,30.1477,77.2776,Gobind Pura  Yamuna Nagar - HSPCB ,Yamuna Nagar,9.98,80.88,179.16,4.54,5.42,0.82,0.1575626,6,1.5947131346932055
01-06-2024,30.3924,76.79133,1.9768411e-05,30.3789,76.785,Patti Mehar  Ambala - HSPCB ,Ambala,11.17,69.17,122.68,5.19,0.83,17.97,0.163874,6,1.6155275991759444
01-06-2024,30.703285,76.78072,2.1390471e-05,30.7175,76.764,Sector-25  Chandigarh - CPCC ,Chandigarh,14.21,91.61,211.42,4.37,11.13,0.64,0.18696699,6,2.2469587053362403
01-06-2024,30.711533,76.81745,2.3024246e-05,30.7102,76.8103,Sector-53  Chandigarh - CPCC ,Chandigarh,31.4,72.06,221.64,15.95,14.21,0.97,0.098904744,6,0.7006692128103512
01-06-2024,30.875069,76.848946,2.2553182e-05,30.8833,76.8242,HIMUDA Complex Phase-1  Baddi - HPPCB ,Baddi,16.92,70.55,210.99,1.47,28.79,0.66,0.20209365,5,2.536184171877746
01-06-2024,30.893227,75.81188,2.6250864e-05,30.9009,75.8076,Punjab Agricultural University  Ludhiana - PPCB ,Ludhiana,18.39,77.07,166.1,10.38,19.67,1.18,0.069523394,5,0.9439871312251278
01-06-2024,31.315048,75.6046,2.292125e-05,31.326,75.5762,Civil Line  Jalandhar - PPCB ,Jalandhar,27.19,85.88,192.54,16.3,7.27,0.53,0.19837399,5,2.9634198215001017
01-06-2024,31.606052,74.89072,1.8544039e-05,31.62,74.8765,Golden Temple  Amritsar - PPCB ,Amritsar,61.47,79.8,140.08,79.55,14.06,0.86,0.21120866,6,2.052427169068254
02-06-2024,8.554211,76.86372,1.9017496e-05,8.56,76.8882,Kariavattom  Thiruvananthapuram - Kerala PCB ,Thiruvananthapuram,5.12,26.29,60.69,2.12,3.47,0.45,0.20213819,6,2.769975828870076
02-06-2024,10.537862,76.20639,1.5141829e-05,10.526,76.2141,Corporation Ground  Thrissur - Kerala PCB ,Thrissur,5.87,28.51,64.21,2.75,0.07,0.91,0.19459023,6,1.5600368721096576
02-06-2024,11.924921,76.93864,8.278759e-06,11.9295,76.9601,Urban  Chamarajanagar - KSPCB ,Chamarajanagar,22.83,18.22,44.1,5.07,3.15,0.62,0.1798162,5,2.391925778450416
02-06-2024,12.856566,74.811035,8.31551e-06,12.8654,74.8312,Kadri  Mangalore - KSPCB ,Mangalore,4.68,7.78,54.71,8.98,24.12,0.73,-0.08547832,7,2.397078844086976
02-06-2024,12.920335,77.51506,1.4416875e-05,12.9246,77.5008,RVCE-Mailasandra  Bengaluru - KSPCB ,Bengaluru,13.51,17.57,,5.29,6.39,0.79,0.1358396,5,1.6178063096331317
02-06-2024,13.006489,80.193405,2.155046e-05,13.0106,80.1896,Alandur Bus Depot  Chennai - CPCB ,Chennai,7.94,21.49,35.82,2.77,2.13,1.25,0.093726665,6,0.6141860013005214
02-06-2024,13.01757,77.4885,1.2468945e-05,13.0205,77.5128,Peenya  Bengaluru - CPCB ,Bengaluru,17.86,23.09,49.53,6.45,11.43,1.61,0.10613719,6,2.655834053693036
02-06-2024,13.099095,80.29753,1.9745255e-05,13.0841,80.2866,Royapuram  Chennai - TNPCB ,Chennai,40.97,17.98,58.71,4.75,2.99,0.63,-0.062849164,6,2.0388581820897884
02-06-2024,13.222183,77.723946,8.97888e-06,13.2126,77.7311,Chikkaballapur Rural  Chikkaballapur - KSPCB ,Chikkaballapur,5.29,11.8,22.51,6.27,16.66,0.33,0.22665353,5,1.3134979429355376
02-06-2024,14.473493,78.824265,1.6124919e-05,14.4744,78.8204,Yerramukkapalli  Kadapa - APPCB ,Kadapa,10.02,19.4,28.6,9.98,1.65,0.28,0.09034135,6,0.4285957403983759
02-06-2024,14.686693,77.60066,2.1299918e-05,14.6819,77.6006,Gulzarpet  Anantapur - APPCB ,Anantapur,9.95,20.2,53.76,10.01,6.0,0.65,0.11072724,5,0.5303640362162595
02-06-2024,16.187708,75.734344,1.7029774e-05,16.1819,75.7303,Vidayagiri  Bagalkot - KSPCB ,Bagalkot,7.29,21.81,42.01,5.05,7.36,0.74,0.21331738,5,0.7746581201188197
02-06-2024,16.211664,77.35328,3.14106e-05,16.2007,77.3585,Haji Colony  Raichur - KSPCB ,Raichur,20.19,11.52,56.51,11.45,61.6,1.92,0.11476835,5,1.3355091194569282
02-06-2024,16.54171,80.61807,3.7971215e-05,16.5355,80.6131,Rajiv Nagar  Vijayawada - APPCB ,Vijayawada,8.0,29.27,55.48,6.94,13.53,0.76,0.10116493,6,0.8681717527253776
02-06-2024,16.555677,80.50569,3.6002337e-05,16.5402,80.5072,Secretariat  Amaravati - APPCB ,Amaravati,5.21,33.08,78.21,1.38,11.63,1.24,0.24509275,5,1.720319773365775
02-06-2024,16.713175,77.11958,1.9864054e-05,16.7115,77.1344,Collector Office  Yadgir - KSPCB ,Yadgir,9.01,16.76,57.39,1.54,21.1,0.47,0.21193697,4,1.5913406801626997
02-06-2024,17.359364,78.3268,1.6732905e-05,17.3692,78.3176,Kokapet  Hyderabad - TSPCB ,Hyderabad,7.94,60.87,92.33,3.7,8.26,0.49,0.19967788,5,1.4632225624365385
02-06-2024,17.386826,78.5366,1.8146498e-05,17.384,78.5228,New Malakpet  Hyderabad - TSPCB ,Hyderabad,9.97,33.43,83.46,5.74,15.42,0.18,0.07988081,6,1.499449419043644
02-06-2024,17.41054,78.45824,1.801242e-05,17.4231,78.447,Somajiguda  Hyderabad - TSPCB ,Hyderabad,19.82,33.86,70.19,13.85,13.59,0.7,0.10006019,6,1.8326062268600096
02-06-2024,17.459267,78.444496,1.691382e-05,17.4536,78.4482,Sanathnagar  Hyderabad - TSPCB ,Hyderabad,24.0,31.69,,12.7,4.27,0.76,0.09220765,6,0.7403894429035375
02-06-2024,17.505636,78.28557,1.5532401e-05,17.505,78.2924,Ramachandrapuram  Hyderabad - TSPCB ,Hyderabad,8.82,19.93,76.08,2.6,12.98,0.56,0.20206551,5,0.7287285021314007
02-06-2024,17.529018,77.659676,9.264603e-06,17.5232,77.6434,IITH Kandi  Hyderabad - TSPCB ,Hyderabad,8.8,18.45,52.97,4.61,9.02,0.48,0.17027195,5,1.844310698603374
02-06-2024,17.557903,78.55957,1.3181404e-05,17.5724,78.5548,Kompally Municipal Office  Hyderabad - TSPCB ,Hyderabad,5.35,28.89,58.7,7.27,11.97,0.18,0.1953432,5,1.6824776298842148
02-06-2024,17.58196,78.48182,1.2976582e-05,17.593,78.4576,Bollaram Industrial Area  Hyderabad - TSPCB ,Hyderabad,15.51,33.49,96.03,3.1,20.32,0.46,0.18510257,5,2.846498561868962
02-06-2024,17.680372,83.19478,3.5811983e-05,17.6869,83.2189,GVM Corporation  Visakhapatnam - APPCB ,Visakhapatnam,22.86,39.71,76.85,4.57,7.92,0.3,0.077523485,6,2.6589848299135856
02-06-2024,17.690546,83.23089,4.1892123e-05,17.6869,83.2189,GVM Corporation  Visakhapatnam - APPCB ,Visakhapatnam,22.86,39.71,76.85,4.57,7.92,0.3,0.25616595,6,1.334482708805442
02-06-2024,18.544142,73.86927,9.269594e-06,18.5364,73.8831,Mhada Colony  Pune - IITM ,Pune,33.41,19.99,59.66,7.37,,0.85,0.16424535,6,1.6930299408338163
02-06-2024,18.6403,73.8389,1.0009589e-05,18.6341,73.8358,Bhosari  Pune - IITM ,Pune,7.56,14.09,43.32,2.79,,0.87,0.095208205,6,0.7602347764650758
